year,state,month,avg_wind_speed_mph,avg_rainfall_in,max_temperature_f,palmer_hydrological_drought_index,avg_humidity_pct
2009,VA,5,8.3,4.6,78.9,-1.08,54
2009,VA,6,9.3,3.52,88.2,1.55,60
2009,VA,7,8.9,5.41,91.8,-0.45,70
2009,VA,8,8.4,4.23,84.2,1.72,73
2009,VA,9,8.1,3.53,82.4,-2.21,67
2009,VA,10,9.1,3.25,66.9,1.63,64
2009,VA,11,10.3,3.48,56.0,-1.19,61
2009,VA,12,8.7,1.69,45.2,-0.93,75
2010,VA,1,9.5,1.97,43.8,-2.35,67
2010,VA,2,9.0,2.68,52.2,-0.8,63
2010,VA,3,12.3,4.09,55.0,1.76,63
2010,VA,4,11.8,1.92,65.1,-2.02,64
2010,VA,5,10.1,2.8,75.7,2.01,59
2010,VA,6,8.3,3.94,86.7,1.23,66
2010,VA,7,9.3,2.88,82.7,-2.21,75
2010,VA,8,8.0,2.15,81.2,-2.48,74
2010,VA,9,8.9,3.14,82.5,2.41,65
2010,VA,10,8.8,2.3,63.9,1.18,65
2010,VA,11,8.8,4.13,54.1,0.31,66
2010,VA,12,10.3,1.71,51.5,-0.11,72
2011,VA,1,9.0,4.24,40.6,1.02,59
2011,VA,2,10.1,4.02,54.0,-0.64,56
2011,VA,3,11.6,2.79,55.1,-1.05,61
2011,VA,4,9.6,4.81,68.7,-1.16,48
2011,VA,5,7.9,4.77,78.1,-1.42,66
2011,VA,6,8.6,2.35,84.0,1.07,62
2011,VA,7,8.6,3.86,83.4,-0.79,65
2011,VA,8,7.8,2.54,81.4,-0.2,72
2011,VA,9,8.4,5.07,83.7,0.93,65
2011,VA,10,9.3,3.94,70.3,-1.85,63
2011,VA,11,10.1,3.73,62.6,2.27,77
2011,VA,12,10.4,2.91,51.8,-1.6,68
2012,VA,1,8.6,4.03,39.7,0.28,65
2012,VA,2,9.0,4.33,45.6,-0.73,62
2012,VA,3,10.8,4.63,60.2,-0.28,66
2012,VA,4,10.3,4.63,71.9,-1.18,59
2012,VA,5,9.4,3.6,74.0,-0.21,63
2012,VA,6,7.6,4.03,77.8,-0.61,74
2012,VA,7,7.1,6.77,82.2,0.99,64
2012,VA,8,7.7,5.41,87.7,-2.19,75
2012,VA,9,8.9,3.45,77.2,2.0,64
2012,VA,10,9.1,4.3,67.0,-1.76,73
2012,VA,11,9.0,1.77,58.6,-0.54,72
2012,VA,12,9.9,3.43,47.7,-0.59,73
2013,VA,1,8.3,3.44,44.5,0.28,64
2013,VA,2,11.4,3.55,50.5,-2.07,64
2013,VA,3,12.6,4.87,57.8,0.56,50
2013,VA,4,9.5,4.58,62.1,-0.11,50
2013,VA,5,9.6,2.37,78.2,1.63,58
2013,VA,6,9.8,3.96,86.1,-0.46,72
2013,VA,7,8.1,2.78,90.1,-1.04,65
2013,VA,8,8.9,5.07,92.5,-0.44,78
2013,VA,9,7.3,4.18,83.7,-0.21,76
2013,VA,10,8.1,3.86,66.4,0.3,74
2013,VA,11,9.1,2.33,65.4,-1.66,68
2013,VA,12,10.7,1.6,48.6,-0.28,74
2014,VA,1,8.8,4.48,45.7,-2.22,62
2014,VA,2,10.3,3.6,54.5,-1.94,63
2014,VA,3,10.7,4.1,55.7,2.15,51
2014,VA,4,9.0,2.87,70.2,0.47,52
2014,VA,5,9.9,3.45,69.9,-1.88,55
2014,VA,6,7.8,2.23,82.7,-0.12,71
2014,VA,7,7.3,4.02,89.8,-0.99,65
2014,VA,8,6.0,2.73,87.3,-2.17,69
2014,VA,9,6.9,5.47,82.2,-1.23,65
2014,VA,10,10.1,4.71,74.4,-1.89,73
2014,VA,11,9.9,4.86,64.8,0.07,72
2014,VA,12,9.3,1.74,49.8,2.51,70
2015,VA,1,9.4,4.73,43.5,1.44,73
2015,VA,2,11.3,3.78,50.7,-1.13,62
2015,VA,3,12.8,5.9,60.1,0.97,64
2015,VA,4,11.6,5.32,62.1,-1.06,51
2015,VA,5,9.3,6.0,77.0,-0.67,68
2015,VA,6,8.2,2.32,89.3,2.3,72
2015,VA,7,8.4,5.84,90.6,0.38,66
2015,VA,8,7.1,3.1,81.1,-0.45,68
2015,VA,9,7.1,4.59,78.2,0.09,78
2015,VA,10,8.3,3.87,70.0,-1.59,63
2015,VA,11,10.5,2.72,58.1,-1.54,71
2015,VA,12,10.4,3.09,51.8,-0.82,76
1992,VT,1,9.5,2.02,22.9,1.46,77
1992,VT,2,10.9,2.08,29.4,-0.71,68
1992,VT,3,11.0,2.55,44.9,-1.79,60
1992,VT,4,10.5,3.04,59.8,0.91,54
1992,VT,5,11.0,2.47,71.7,0.65,57
1992,VT,6,10.5,4.04,71.5,-1.98,63
1992,VT,7,7.1,4.66,76.0,0.12,75
1992,VT,8,7.9,5.47,80.3,-1.28,78
1992,VT,9,8.5,3.21,71.6,0.12,73
1992,VT,10,9.4,3.72,58.3,0.04,78
1992,VT,11,9.5,5.51,49.1,0.28,77
1992,VT,12,8.9,3.39,33.7,-0.81,80
1993,VT,1,9.4,3.54,29.5,0.34,73
1993,VT,2,10.4,1.82,36.4,1.97,63
1993,VT,3,11.0,3.77,45.7,2.19,63
1993,VT,4,12.3,2.88,59.5,-1.08,61
1993,VT,5,9.2,4.66,66.4,1.69,66
1993,VT,6,7.9,4.78,74.1,1.28,70
1993,VT,7,6.9,4.96,78.3,-0.44,75
1993,VT,8,7.0,4.15,85.0,-0.67,70
1993,VT,9,7.8,4.72,68.6,-0.69,73
1993,VT,10,8.9,5.43,55.6,-1.12,65
1993,VT,11,10.6,5.42,52.2,-0.63,72
1993,VT,12,9.8,3.28,32.6,-1.34,68
1994,VT,1,11.1,3.23,30.1,-2.27,72
1994,VT,2,10.8,2.64,36.2,-1.43,59
1994,VT,3,12.5,4.26,37.8,-2.33,57
1994,VT,4,10.7,4.93,57.2,-0.33,66
1994,VT,5,9.8,2.57,64.9,-1.86,67
1994,VT,6,10.5,5.66,73.2,0.2,72
1994,VT,7,8.9,5.1,85.5,1.49,78
1994,VT,8,7.2,4.4,84.2,-1.25,77
1994,VT,9,10.4,4.86,70.9,1.85,79
1994,VT,10,10.4,2.32,57.6,-0.08,67
1994,VT,11,10.6,5.07,46.6,-2.46,73
1994,VT,12,9.7,3.93,35.7,-1.87,78
1995,VT,1,9.4,3.97,26.5,-0.54,71
1995,VT,2,9.5,1.56,36.2,1.44,71
1995,VT,3,12.8,4.04,46.7,1.09,65
1995,VT,4,9.8,3.41,57.4,1.11,66
1995,VT,5,8.7,4.49,64.3,1.65,70
1995,VT,6,7.9,4.51,81.4,1.87,72
1995,VT,7,8.4,3.99,81.9,-0.47,67
1995,VT,8,7.1,2.15,82.0,0.24,68
1995,VT,9,10.5,2.28,76.0,0.4,80
1995,VT,10,10.8,4.71,57.5,2.52,67
1995,VT,11,9.8,2.25,52.9,-0.11,78
1995,VT,12,9.6,3.54,36.1,-0.5,70
1996,VT,1,10.9,2.61,26.1,-1.59,72
1996,VT,2,10.5,1.72,29.4,1.64,63
1996,VT,3,11.8,1.7,46.5,-0.31,55
1996,VT,4,9.6,4.54,57.2,1.17,57
1996,VT,5,10.7,3.21,73.1,0.55,68
1996,VT,6,10.4,3.49,76.3,-2.1,74
1996,VT,7,8.4,5.51,86.7,0.66,64
1996,VT,8,9.0,3.49,74.5,-2.22,65
1996,VT,9,10.4,4.39,75.3,-0.66,75
1996,VT,10,11.4,2.15,64.3,2.56,68
1996,VT,11,9.5,4.52,43.8,-0.9,69
1996,VT,12,10.1,2.39,37.2,1.95,69
1997,VT,1,9.8,3.56,31.2,1.06,72
1997,VT,2,10.6,2.23,31.3,2.33,71
1997,VT,3,11.9,2.41,40.3,1.86,58
1997,VT,4,11.2,4.67,51.4,-0.84,53
1997,VT,5,9.3,2.69,73.1,0.4,67
1997,VT,6,8.1,2.12,72.3,-0.63,75
1997,VT,7,9.1,3.55,79.9,2.36,71
1997,VT,8,8.8,6.22,75.1,-0.99,71
1997,VT,9,10.5,2.89,68.5,-2.3,70
1997,VT,10,11.6,5.38,61.9,2.45,66
1997,VT,11,10.0,5.07,52.4,1.38,76
1997,VT,12,11.1,3.58,38.9,0.02,72
1998,VT,1,9.3,1.47,25.9,0.52,64
1998,VT,2,10.2,1.17,31.0,0.87,62
1998,VT,3,10.8,3.24,44.1,2.4,61
1998,VT,4,11.9,4.91,52.5,0.68,54
1998,VT,5,11.1,3.21,65.4,0.67,60
1998,VT,6,8.1,2.56,71.8,2.03,63
1998,VT,7,7.4,5.99,86.2,-1.43,74
1998,VT,8,7.7,3.28,76.3,1.03,75
1998,VT,9,10.5,2.03,72.2,2.22,71
1998,VT,10,8.9,4.08,55.5,1.31,73
1998,VT,11,10.1,4.92,53.0,-1.22,74
1998,VT,12,11.6,1.67,27.8,-2.4,79
1999,VT,1,9.4,2.81,31.8,-1.41,70
1999,VT,2,10.3,2.48,32.8,-2.44,59
1999,VT,3,12.7,2.72,47.1,1.3,65
1999,VT,4,12.4,3.41,53.6,-1.54,62
1999,VT,5,9.0,2.19,63.3,-1.76,61
1999,VT,6,10.4,5.42,77.0,-0.3,69
1999,VT,7,8.2,5.37,86.0,0.68,73
1999,VT,8,9.2,4.94,75.0,0.56,64
1999,VT,9,9.2,3.7,71.9,2.33,70
1999,VT,10,9.3,4.8,59.6,2.14,73
1999,VT,11,10.2,2.78,41.8,0.62,81
1999,VT,12,10.7,3.09,28.4,1.05,71
2000,VT,1,9.4,3.93,22.5,-1.55,64
2000,VT,2,10.8,2.6,37.1,-1.11,66
2000,VT,3,12.4,2.22,37.3,0.06,59
2000,VT,4,11.0,3.84,56.0,0.0,62
2000,VT,5,10.9,3.82,71.0,-0.33,72
2000,VT,6,9.6,2.94,76.1,0.61,64
2000,VT,7,8.1,4.38,84.5,1.4,75
2000,VT,8,8.4,4.57,83.3,0.12,70
2000,VT,9,9.6,2.85,77.2,-1.69,68
2000,VT,10,9.9,2.42,60.6,2.12,75
2000,VT,11,12.5,4.54,43.7,-0.39,74
2000,VT,12,9.7,3.67,31.5,0.28,69
2001,VT,1,9.0,2.35,23.4,-0.26,63
2001,VT,2,10.9,2.3,36.1,-2.4,64
2001,VT,3,13.1,2.37,38.5,-2.24,54
2001,VT,4,10.8,2.03,58.9,2.01,59
2001,VT,5,9.9,2.2,68.2,1.28,59
2001,VT,6,9.7,4.71,71.5,-0.71,61
2001,VT,7,8.2,2.48,80.2,2.16,65
2001,VT,8,7.6,3.47,76.7,0.42,68
2001,VT,9,9.1,2.07,66.8,-1.54,76
2001,VT,10,10.0,2.21,58.5,1.75,70
2001,VT,11,11.4,3.14,47.9,-0.15,69
2001,VT,12,10.0,3.01,31.2,1.29,70
2002,VT,1,9.1,3.61,33.6,-2.43,72
2002,VT,2,11.5,2.74,27.1,0.83,67
2002,VT,3,10.7,2.27,35.7,0.49,68
2002,VT,4,9.7,2.02,59.7,-2.24,53
2002,VT,5,9.4,5.18,65.7,-1.07,68
2002,VT,6,9.9,5.5,79.6,-0.77,62
2002,VT,7,8.5,5.14,78.5,-0.97,72
2002,VT,8,8.4,6.04,80.3,-0.67,69
2002,VT,9,10.4,2.48,67.4,-1.14,66
2002,VT,10,10.0,5.34,59.8,-1.15,67
2002,VT,11,12.3,2.0,42.7,-1.93,66
2002,VT,12,11.5,3.72,29.3,0.34,75
2003,VT,1,9.3,1.8,30.0,-1.49,73
2003,VT,2,11.3,2.55,29.4,1.61,66
2003,VT,3,10.8,1.45,43.5,0.12,69
2003,VT,4,12.4,3.91,49.9,1.57,60
2003,VT,5,8.9,4.19,66.3,0.32,68
2003,VT,6,7.9,3.52,78.3,-1.84,68
2003,VT,7,8.4,2.42,80.7,0.54,64
2003,VT,8,9.3,5.12,79.0,-2.38,74
2003,VT,9,9.7,5.68,76.7,2.53,73
2003,VT,10,9.0,2.39,58.1,-0.11,66
2003,VT,11,10.7,1.9,49.4,-0.55,68
2003,VT,12,9.2,3.28,33.8,1.9,81
2004,VT,1,11.4,1.41,24.1,-2.41,75
2004,VT,2,9.4,1.91,34.3,-0.04,72
2004,VT,3,11.2,3.13,36.2,-1.74,62
2004,VT,4,10.0,3.92,55.6,-1.04,62
2004,VT,5,9.3,2.04,63.2,-0.34,63
2004,VT,6,8.0,4.45,78.0,1.07,71
2004,VT,7,8.4,2.85,85.9,-1.89,66
2004,VT,8,8.7,5.85,83.7,2.33,67
2004,VT,9,10.0,2.13,72.0,2.53,72
2004,VT,10,9.1,2.85,57.0,2.17,77
2004,VT,11,9.6,4.36,50.7,-0.59,72
2004,VT,12,11.4,2.6,28.0,-0.3,68
2005,VT,1,11.6,2.03,24.7,1.96,63
2005,VT,2,11.5,1.2,26.1,-1.94,59
2005,VT,3,12.7,2.0,36.5,-0.61,69
2005,VT,4,12.0,4.31,59.0,-0.4,54
2005,VT,5,11.2,4.16,67.4,-0.84,67
2005,VT,6,10.2,4.7,71.3,-1.23,67
2005,VT,7,7.3,5.96,79.9,1.91,74
2005,VT,8,8.2,5.85,79.2,1.83,76
2005,VT,9,7.9,4.19,72.4,1.0,72
2005,VT,10,9.4,5.55,61.9,0.78,71
2005,VT,11,12.0,3.04,48.7,0.73,81
2005,VT,12,8.9,2.9,31.6,-0.7,69
2006,VT,1,8.8,1.97,30.9,-1.57,76
2006,VT,2,10.7,2.82,31.9,1.17,71
2006,VT,3,11.6,3.1,39.0,-0.38,63
2006,VT,4,10.2,4.65,49.5,-2.38,65
2006,VT,5,9.3,5.13,64.9,1.36,68
2006,VT,6,8.3,2.23,74.5,1.94,74
2006,VT,7,9.4,2.49,75.9,-0.96,74
2006,VT,8,8.0,3.99,79.7,-2.16,72
2006,VT,9,8.8,3.78,73.7,1.05,64
2006,VT,10,8.8,2.48,57.5,-2.33,65
2006,VT,11,9.7,3.84,49.4,0.67,70
2006,VT,12,11.5,3.32,29.0,0.45,71
2007,VT,1,11.1,3.96,31.4,1.9,74
2007,VT,2,10.9,1.89,27.3,-2.09,59
2007,VT,3,11.1,3.72,40.9,-0.02,62
2007,VT,4,12.0,3.1,55.9,-0.05,53
2007,VT,5,8.8,4.34,64.1,0.04,66
2007,VT,6,9.7,5.09,81.9,0.87,72
2007,VT,7,7.9,3.89,83.0,1.96,63
2007,VT,8,6.9,5.24,76.5,2.09,65
2007,VT,9,9.3,3.32,68.6,1.69,75
2007,VT,10,11.1,3.18,54.6,0.02,73
2007,VT,11,9.9,2.69,52.7,2.16,77
2007,VT,12,8.8,2.16,39.3,-1.68,75
2008,VT,1,8.8,2.81,26.6,-2.16,75
2008,VT,2,10.8,2.04,32.8,2.19,74
2008,VT,3,11.1,2.57,35.6,-0.72,63
2008,VT,4,11.4,4.07,51.5,-0.23,66
2008,VT,5,9.9,2.44,71.7,0.4,63
2008,VT,6,9.7,4.87,77.3,0.54,73
2008,VT,7,8.6,3.55,80.4,1.21,66
2008,VT,8,8.7,2.88,73.8,2.25,70
2008,VT,9,9.1,2.62,69.3,-0.79,67
2008,VT,10,10.2,5.08,61.6,2.54,75
2008,VT,11,10.7,5.27,50.5,-0.37,74
2008,VT,12,10.8,3.81,36.2,0.29,78
2009,VT,1,11.7,2.1,22.7,1.05,74
2009,VT,2,9.7,2.39,31.7,-0.25,71
2009,VT,3,11.8,2.14,44.6,-0.25,56
2009,VT,4,12.1,2.86,50.6,-0.06,63
2009,VT,5,9.7,4.7,67.2,2.38,65
2009,VT,6,8.1,2.23,79.0,-0.08,74
2009,VT,7,9.5,2.64,80.2,-1.12,74
2009,VT,8,7.9,5.95,81.8,1.78,78
2009,VT,9,10.6,5.09,75.2,-2.38,72
2009,VT,10,9.4,2.43,56.4,-1.41,74
2009,VT,11,9.9,4.63,47.4,-1.23,78
2009,VT,12,11.1,1.57,34.0,2.48,70
2010,VT,1,10.8,3.89,28.0,-1.93,69
2010,VT,2,11.9,1.91,28.6,1.13,71
2010,VT,3,12.3,2.31,45.3,-0.56,68
2010,VT,4,12.1,1.9,49.9,0.97,56
2010,VT,5,10.8,4.94,72.9,-0.6,59
2010,VT,6,8.7,3.0,79.0,-2.02,72
2010,VT,7,7.9,4.92,77.4,-1.52,75
2010,VT,8,9.2,5.03,77.8,-1.7,79
2010,VT,9,9.9,4.78,70.1,-2.31,72
2010,VT,10,11.0,4.64,60.8,1.46,69
2010,VT,11,10.4,3.77,43.5,1.23,78
2010,VT,12,10.9,2.9,32.1,1.77,72
2011,VT,1,10.3,2.69,29.2,-1.11,65
2011,VT,2,10.4,3.13,26.8,0.42,62
2011,VT,3,10.7,3.35,38.8,-1.18,66
2011,VT,4,12.2,4.37,58.7,0.55,55
2011,VT,5,8.5,2.31,66.5,1.67,68
2011,VT,6,10.0,4.96,73.5,-0.29,61
2011,VT,7,9.3,2.8,76.1,0.32,76
2011,VT,8,6.9,5.34,83.3,2.41,71
2011,VT,9,8.1,3.65,69.1,0.86,75
2011,VT,10,10.1,5.91,62.1,1.49,73
2011,VT,11,10.8,4.85,48.4,1.61,67
2011,VT,12,11.6,2.27,37.7,0.41,69
2012,VT,1,9.5,2.86,28.8,-0.69,76
2012,VT,2,11.1,1.67,33.9,0.93,71
2012,VT,3,13.2,3.46,46.3,1.24,60
2012,VT,4,10.4,2.26,50.7,-0.13,58
2012,VT,5,10.5,2.93,72.5,-0.56,58
2012,VT,6,10.1,2.06,78.7,1.65,66
2012,VT,7,7.2,2.28,85.7,0.91,72
2012,VT,8,9.4,4.34,74.4,2.32,75
2012,VT,9,9.6,2.44,75.7,-1.94,65
2012,VT,10,10.2,4.78,58.4,-1.3,73
2012,VT,11,12.4,2.24,49.2,1.09,75
2012,VT,12,9.1,3.4,28.6,0.87,79
2013,VT,1,9.9,3.52,24.1,-0.56,62
2013,VT,2,10.2,2.21,31.7,-1.97,64
2013,VT,3,11.6,3.89,37.1,-0.23,60
2013,VT,4,9.6,1.76,57.9,1.04,56
2013,VT,5,8.4,4.43,71.5,-0.85,69
2013,VT,6,10.2,2.74,74.2,-0.83,74
2013,VT,7,6.8,4.76,84.7,2.36,71
2013,VT,8,9.1,3.17,82.4,-0.37,67
2013,VT,9,8.8,4.23,65.9,1.9,73
2013,VT,10,11.2,2.98,61.2,-1.64,70
2013,VT,11,10.0,3.25,50.3,0.14,76
2013,VT,12,10.7,3.78,33.9,-1.48,69
2014,VT,1,9.4,1.41,23.0,-1.7,63
2014,VT,2,9.7,2.97,36.1,-1.2,63
2014,VT,3,11.6,3.71,46.4,-0.41,58
2014,VT,4,11.1,4.76,54.5,1.53,59
2014,VT,5,9.5,4.12,72.0,-0.22,67
2014,VT,6,9.5,4.41,73.6,-0.68,65
2014,VT,7,7.7,3.04,82.1,1.02,67
2014,VT,8,8.2,2.93,83.8,-0.78,67
2014,VT,9,9.6,2.35,68.1,-1.25,64
2014,VT,10,10.9,5.43,66.5,-1.55,72
2014,VT,11,12.1,3.07,46.7,2.18,74
2014,VT,12,10.4,3.03,30.0,-0.95,68
2015,VT,1,11.2,2.23,25.9,1.81,70
2015,VT,2,11.2,2.64,29.1,1.62,60
2015,VT,3,11.5,2.86,46.5,-1.15,66
2015,VT,4,10.1,3.74,58.1,-0.04,66
2015,VT,5,9.8,4.8,70.9,2.03,64
2015,VT,6,7.5,5.68,72.2,-1.68,71
2015,VT,7,9.1,2.45,78.8,-1.07,69
2015,VT,8,6.9,4.86,81.4,-1.0,78
2015,VT,9,9.3,2.68,75.2,1.94,73
2015,VT,10,9.9,3.32,62.1,1.24,69
2015,VT,11,11.0,3.57,49.5,-1.55,66
2015,VT,12,9.0,3.72,34.0,-1.46,75
1992,WA,1,10.6,5.16,41.7,-1.44,79
1992,WA,2,9.8,3.91,53.2,-2.44,73
1992,WA,3,10.9,4.32,60.8,0.4,65
1992,WA,4,11.6,1.48,62.9,1.32,70
1992,WA,5,11.5,2.03,65.5,1.71,61
1992,WA,6,10.7,2.19,78.6,0.93,60
1992,WA,7,9.3,0.48,86.2,-0.28,44
1992,WA,8,9.1,0.87,76.7,-0.45,56
1992,WA,9,9.9,2.21,72.3,0.13,49
1992,WA,10,12.2,5.09,64.1,1.65,69
1992,WA,11,11.4,4.27,44.9,1.84,83
1992,WA,12,11.1,8.54,39.8,-1.03,87
1993,WA,1,11.2,8.59,41.9,0.26,75
1993,WA,2,10.3,5.63,54.5,0.46,84
1993,WA,3,12.4,3.06,51.3,1.42,73
1993,WA,4,13.6,3.88,66.9,-0.49,70
1993,WA,5,12.9,1.48,72.7,-1.6,65
1993,WA,6,10.7,1.18,69.0,1.84,56
1993,WA,7,9.6,0.4,82.2,1.43,56
1993,WA,8,9.1,0.8,84.6,-1.33,54
1993,WA,9,9.9,1.97,72.8,-2.41,59
1993,WA,10,10.1,4.42,64.8,1.58,62
1993,WA,11,12.2,6.87,54.9,-0.67,76
1993,WA,12,9.5,9.26,44.9,0.67,76
1994,WA,1,9.7,7.46,39.5,-0.04,83
1994,WA,2,10.4,2.54,53.2,-0.45,86
1994,WA,3,12.0,3.78,50.0,1.41,79
1994,WA,4,11.5,2.23,66.1,-0.52,65
1994,WA,5,12.7,1.31,72.1,1.51,67
1994,WA,6,10.0,1.07,70.7,0.72,57
1994,WA,7,10.7,0.9,82.9,0.35,43
1994,WA,8,9.1,1.01,85.5,-1.26,43
1994,WA,9,11.9,2.42,74.5,2.33,53
1994,WA,10,9.8,4.79,67.3,1.54,61
1994,WA,11,10.9,7.98,51.4,1.83,79
1994,WA,12,10.9,4.59,37.2,-2.25,89
1995,WA,1,11.5,3.75,39.9,0.46,75
1995,WA,2,9.5,3.2,51.1,-0.11,76
1995,WA,3,13.3,3.84,50.6,0.43,66
1995,WA,4,12.4,2.4,66.2,-0.89,71
1995,WA,5,13.1,2.11,73.0,1.66,53
1995,WA,6,10.6,1.18,74.4,1.79,48
1995,WA,7,12.0,0.69,77.2,1.78,56
1995,WA,8,9.6,1.06,86.1,-0.71,43
1995,WA,9,10.6,1.83,79.9,1.16,55
1995,WA,10,10.1,1.89,58.6,0.15,63
1995,WA,11,11.5,5.41,49.9,-2.25,87
1995,WA,12,11.1,7.87,49.0,1.75,81
1996,WA,1,10.3,8.96,45.6,-1.73,78
1996,WA,2,11.5,3.51,46.2,0.75,87
1996,WA,3,11.2,4.69,50.1,1.12,77
1996,WA,4,12.4,2.39,55.9,-1.01,60
1996,WA,5,10.4,3.21,73.8,2.02,63
1996,WA,6,10.2,1.05,79.3,-0.83,55
1996,WA,7,11.6,0.61,77.5,-0.3,49
1996,WA,8,9.0,1.08,82.8,-1.03,46
1996,WA,9,9.5,2.05,76.2,1.66,64
1996,WA,10,11.6,4.67,61.1,-1.85,63
1996,WA,11,11.8,5.91,48.4,0.31,79
1996,WA,12,10.0,9.34,42.7,1.39,85
1997,WA,1,9.0,6.48,45.0,-1.07,81
1997,WA,2,9.1,5.32,51.8,0.07,84
1997,WA,3,12.4,3.66,52.1,-1.4,76
1997,WA,4,12.6,2.6,60.4,1.42,61
1997,WA,5,11.6,2.12,66.3,-0.04,53
1997,WA,6,10.3,1.98,69.9,0.07,59
1997,WA,7,10.3,0.86,85.0,-0.68,43
1997,WA,8,9.6,0.93,82.5,-0.26,48
1997,WA,9,9.3,1.32,77.5,-1.59,64
1997,WA,10,11.9,2.75,64.3,0.3,66
1997,WA,11,10.0,9.16,51.9,0.28,82
1997,WA,12,11.0,5.91,40.3,2.38,82
1998,WA,1,9.2,7.68,51.1,1.69,77
1998,WA,2,11.3,4.97,52.7,-2.22,75
1998,WA,3,11.5,4.06,52.1,1.61,75
1998,WA,4,11.8,1.75,60.2,1.63,59
1998,WA,5,11.1,1.74,70.2,1.0,52
1998,WA,6,11.2,0.89,74.9,0.15,58
1998,WA,7,11.5,0.51,85.3,2.1,52
1998,WA,8,11.5,0.43,82.7,-1.53,55
1998,WA,9,11.0,1.12,75.2,1.84,60
1998,WA,10,11.8,4.66,57.6,-0.56,73
1998,WA,11,11.2,7.55,52.7,1.69,84
1998,WA,12,10.6,9.3,44.3,-0.68,84
1999,WA,1,10.0,4.28,48.7,-1.07,78
1999,WA,2,11.3,4.77,53.2,-1.35,71
1999,WA,3,11.3,4.46,49.6,1.18,65
1999,WA,4,11.6,2.47,58.1,-2.07,59
1999,WA,5,12.9,2.14,63.7,-0.91,54
1999,WA,6,12.0,1.79,73.0,1.72,49
1999,WA,7,9.3,0.76,83.5,-2.09,43
1999,WA,8,11.4,1.14,76.1,-1.26,48
1999,WA,9,10.1,2.3,76.1,1.43,50
1999,WA,10,11.7,2.62,64.0,-0.35,74
1999,WA,11,11.9,9.23,51.8,-0.06,77
1999,WA,12,10.2,3.86,48.9,0.95,80
2000,WA,1,10.3,7.14,48.5,-0.99,84
2000,WA,2,10.7,5.06,50.4,1.01,85
2000,WA,3,10.6,2.24,49.6,-0.79,73
2000,WA,4,11.5,2.88,60.7,-1.14,60
2000,WA,5,10.8,3.2,73.2,0.66,62
2000,WA,6,12.1,1.26,77.5,-0.08,60
2000,WA,7,11.2,0.82,85.8,1.52,56
2000,WA,8,9.2,0.51,80.8,2.2,43
2000,WA,9,11.2,1.28,74.8,0.12,61
2000,WA,10,12.4,4.99,56.3,-1.69,74
2000,WA,11,11.1,9.38,53.9,2.3,82
2000,WA,12,10.4,8.02,40.4,-1.47,80
2001,WA,1,11.1,7.27,50.3,-1.68,87
2001,WA,2,10.5,3.67,55.6,-0.34,77
2001,WA,3,11.8,3.92,60.1,1.53,77
2001,WA,4,13.3,3.18,61.4,-1.17,65
2001,WA,5,12.6,1.6,72.3,-2.05,65
2001,WA,6,9.8,1.6,76.3,0.05,56
2001,WA,7,10.5,0.41,84.6,1.24,57
2001,WA,8,10.3,1.03,84.8,1.54,51
2001,WA,9,10.0,1.82,70.7,-0.03,50
2001,WA,10,9.6,5.16,63.3,-1.33,72
2001,WA,11,10.9,8.09,47.1,0.05,86
2001,WA,12,10.4,8.57,42.6,-1.91,91
2002,WA,1,11.5,3.59,40.1,0.72,82
2002,WA,2,9.3,5.44,55.3,-1.49,74
2002,WA,3,11.6,2.3,51.6,-2.01,78
2002,WA,4,11.5,4.01,56.1,0.51,67
2002,WA,5,11.4,3.28,69.8,1.97,65
2002,WA,6,10.7,2.1,79.5,0.5,55
2002,WA,7,11.3,0.88,84.8,-0.92,57
2002,WA,8,10.7,0.69,76.3,2.05,45
2002,WA,9,11.4,1.47,68.8,-1.03,52
2002,WA,10,10.8,2.44,65.6,0.14,66
2002,WA,11,9.8,3.62,48.5,-0.85,87
2002,WA,12,9.6,4.49,44.0,0.81,78
2003,WA,1,9.5,7.93,50.9,0.22,79
2003,WA,2,10.7,3.41,48.5,-0.24,77
2003,WA,3,11.7,2.47,51.3,-1.96,65
2003,WA,4,11.3,3.31,56.3,0.25,62
2003,WA,5,13.2,3.01,71.5,0.65,63
2003,WA,6,10.6,2.11,75.4,0.18,56
2003,WA,7,10.2,0.67,83.5,1.6,53
2003,WA,8,11.3,0.56,82.9,0.93,57
2003,WA,9,10.6,1.18,73.7,-0.71,58
2003,WA,10,9.6,3.99,63.4,-0.43,72
2003,WA,11,10.7,4.97,52.3,-0.68,79
2003,WA,12,8.7,4.25,37.4,0.8,91
2004,WA,1,9.2,7.64,47.5,-0.99,85
2004,WA,2,9.5,3.64,53.0,-1.27,78
2004,WA,3,13.0,2.06,60.4,1.4,65
2004,WA,4,12.2,2.79,63.3,-0.17,60
2004,WA,5,12.9,2.24,69.5,-1.9,53
2004,WA,6,11.6,1.02,68.7,0.4,56
2004,WA,7,11.3,0.52,85.3,-2.1,49
2004,WA,8,10.4,1.02,78.5,-1.23,45
2004,WA,9,11.4,1.53,77.7,1.54,53
2004,WA,10,11.9,2.6,62.7,-2.07,73
2004,WA,11,11.5,3.29,54.6,1.8,73
2004,WA,12,9.8,6.55,49.1,-2.21,91
2005,WA,1,10.3,3.86,46.5,0.03,87
